cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,1,0,0,1,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,1,0,0,1,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,2,0,0
b-cells,2,0,0,0,0,0,0,0,0,0
b-cells,2,0,0,0,0,0,0,1,0,0
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,4,2,2,4,2,1,4,5,2,3
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,4,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,4,1,2
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,2,0,0,3,2,0,3,7,2,4
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,4,1,2
cd14-monocytes,5,1,1,2,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,4,1,2
cd14-monocytes,0,3,3,5,2,2,5,7,2,3
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,2
cd14-monocytes,0,4,2,5,2,3,5,5,2,3
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,2,0,0,3,2,0,3,5,2,4
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,3,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,0,3,2,6,2,3,6,8,3,5
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,2
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,2,0,0,3,2,0,3,5,2,4
cd14-monocytes,5,1,1,2,1,1,2,4,1,2
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,4,1,2
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,3,4,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,3,1,1,3,4,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,6,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,2
cd14-monocytes,5,1,1,2,1,1,3,3,1,2
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
cd14-monocytes,5,1,1,2,1,1,2,3,1,1
