cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,1,1,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
b-cells,4,0,0,0,0,0,0,0,0,0
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,6,2,3,3,3,2,4,4,1,2
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,6,2,3,3,3,2,4,4,1,2
cd14-monocytes,4,0,1,1,4,3,2,2,0,0
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,6,2,3,3,3,2,4,4,1,2
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,4,0,1,1,1,3,2,2,2,3
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,6,2,3,3,3,2,4,4,1,2
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,0,3,1,1,5,3,5,6,3,4
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,0,1,2,1,5,1,5,6,3,4
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,6,1,3,3,3,2,4,4,1,2
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
cd14-monocytes,6,1,3,2,2,2,3,5,1,1
cd14-monocytes,5,1,2,2,2,1,3,3,1,1
