cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,1,0,0,0,0,1,0,0,0
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,1,0,0,0
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,1,0,0,0,0,1,0,0,1
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,1,0,0,0,0,1,0,0,1
Bladder.10X_P7_7_bladder.cell,4,1,0,0,0,0,1,0,0,1
Bladder.10X_P7_7_bladder.cell,4,1,0,0,0,0,1,0,0,1
Bladder.10X_P7_7_bladder.cell,4,1,0,0,0,0,1,0,0,1
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,1
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,1,0,0,0,0,1,0,0,1
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Bladder.10X_P7_7_bladder.cell,4,0,0,0,0,0,0,0,0,0
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Heart_and_Aorta.10X_P7_4_fibroblast.187,8,2,1,1,1,1,2,1,1,2
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,3,2,3,4,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,3,2,3
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,4
Kidney.10X_P4_6_kidney.proximal.straight.tubule.epithelial.cell.43,9,3,2,2,2,2,3,2,2,3
