cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,1,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,1,0,0,2,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,1,0,0,2,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_3_bladder.cell.26,5,0,0,0,0,0,0,0,0,0
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,1,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,3,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,1,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,3,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,3,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,1,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,1,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,1,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,3,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,2,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,3,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,5,2,1,4,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,3,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,3,2,1,6,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,2,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,2,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,2,3,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,2,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,2,1,1,5,1,1,3,1,1
Bladder.10X_P4_4_endothelial.cell.11,0,1,1,1,4,1,1,5,1,1
