cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,9,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,1,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,0,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,1,0,0,8,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,12,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,12,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,1,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,1,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,0,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,9,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,3,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,1,0,0,5,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,1,0,0,13,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,9,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,3,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,1,0,0
Kidney.10X_P4_5_kidney.cell.6,2,0,0,0,0,0,0,11,0,0
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,14,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,2,2,1,1,15,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,2,2,1,1,16,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,2,1,1,18,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,2,1,1,19,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,20,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,2,3,1,1,21,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,3,4,1,1,22,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,23,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,24,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,3,1,1,25,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,4,2,1,1,18,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,20,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,4,1,1,26,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,21,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,1,3,1,1,27,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,18,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,28,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,29,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,2,1,1,30,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,31,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,2,2,1,1,16,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,3,1,1,25,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,4,1,1,32,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,4,4,1,1,33,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,3,3,1,1,34,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,35,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,36,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,37,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,3,1,1,34,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,3,4,1,1,38,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,1,2,1,1,15,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,2,2,1,1,19,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,4,1,1,39,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,3,4,1,1,40,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,41,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,1,2,1,1,14,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,1,3,1,1,21,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,42,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,35,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,4,4,1,1,43,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,21,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,3,4,1,1,22,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,28,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,25,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,40,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,2,3,1,1,44,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,45,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,4,1,1,31,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,30,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,2,3,1,1,46,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,3,4,1,1,38,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,3,1,1,44,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,47,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,4,2,1,1,35,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,2,1,1,48,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,2,1,1,49,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,3,4,1,1,50,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,3,2,1,1,49,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,26,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,51,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,36,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,14,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,4,2,1,1,30,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,3,4,1,1,52,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,32,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,14,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,2,3,1,1,37,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,2,3,1,1,46,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,3,3,1,1,25,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,18,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,4,2,1,1,38,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,4,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,4,4,1,1,33,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,2,1,1,35,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,2,3,1,1,36,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,1,3,1,1,27,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,53,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,4,4,1,1,40,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,2,2,1,1,16,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,3,4,1,1,39,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,36,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,4,2,1,1,16,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,53,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,3,1,1,25,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,3,3,1,1,24,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,45,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,3,1,1,53,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,50,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,16,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,54,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,3,4,1,1,40,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,47,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,41,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,4,4,1,1,32,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,2,1,1,19,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,1,2,1,1,19,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,41,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,54,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,2,4,1,1,26,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,4,1,1,28,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,2,3,1,1,23,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,3,4,1,1,55,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,3,4,1,1,52,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,3,1,1,42,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,2,3,1,1,44,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,3,4,1,1,50,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,46,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,51,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,2,3,1,1,46,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,3,4,1,1,50,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,3,4,1,1,55,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,4,4,1,1,31,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,1,3,1,1,27,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,3,4,1,1,32,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,14,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,2,3,1,1,25,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,2,1,1,29,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,2,3,1,1,36,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,52,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,50,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,2,1,1,49,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,45,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,55,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,1,2,1,1,44,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,2,3,1,1,26,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,4,1,1,38,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,2,1,1,49,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,20,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,2,2,1,1,49,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,1,2,1,1,15,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,55,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,3,1,1,25,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,14,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,2,2,1,1,35,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,2,3,1,1,46,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,1,2,1,1,49,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,3,4,1,1,28,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,56,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,4,1,1,33,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,42,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,4,4,1,1,43,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,56,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,2,3,1,1,23,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,36,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,3,4,1,1,54,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,32,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,2,3,1,1,25,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,2,3,1,1,46,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,1,2,1,1,16,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,23,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,4,1,1,39,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,41,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,2,1,1,30,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,2,1,1,16,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,2,1,1,29,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,3,4,1,1,38,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,41,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,3,4,1,1,40,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,57,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,41,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,41,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,2,1,1,30,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,46,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,1,2,1,1,19,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,2,3,1,1,21,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,3,4,1,1,54,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,1,2,1,1,44,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,2,3,1,1,23,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,35,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,34,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,41,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,4,1,1,54,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,2,3,1,1,24,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,2,1,1,49,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,3,4,1,1,50,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,56,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,4,1,1,31,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,32,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,2,2,1,1,15,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,34,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,1,3,1,1,23,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,4,1,1,39,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,2,1,1,57,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,37,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,4,2,1,1,31,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,3,4,1,1,26,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,3,1,1,42,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,5,2,3,1,1,27,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,3,4,1,1,51,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,4,4,2,1,1,30,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,34,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,3,4,1,1,26,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,4,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,4,2,1,1,17,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,3,1,1,37,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,3,4,4,1,1,22,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,2,3,1,1,39,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,2,2,1,1,48,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,4,1,1,26,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,20,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,2,2,3,1,1,34,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,4,4,1,1,31,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,15,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,2,4,4,1,1,18,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,5,2,3,1,1,53,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,3,1,2,1,1,19,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,2,4,1,1,39,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,4,2,3,1,1,24,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,1,1,1,2,1,1,45,1,1
Limb_Muscle.10X_P7_14_mesenchymal.stem.cell.483,0,2,1,4,4,1,1,54,1,1
