cell_type,MultiK,ChooseR,MultiK + scVI,MultiK + Scanpy,MultiK + elbow,ChooseR + scVI,ChooseR + Scanpy,ChooseR + elbow,MultiK + scLENS,ChooseR + scLENS
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,3,1,1,1,1,1,1,2,1,1
cd14-monocytes,1,0,1,2,3,2,2,4,2,3
cd4-t-helper,0,3,3,3,2,2,3,3,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,0,4,2,3,2,2,3,5,3,4
cd4-t-helper,0,2,3,3,2,2,3,3,3,4
cd4-t-helper,1,2,3,2,2,2,2,3,2,2
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,1,2,3,2,2,2,2,3,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,3
cd4-t-helper,1,2,3,2,3,2,2,4,2,3
cd4-t-helper,0,3,3,3,2,2,3,3,3,4
cd4-t-helper,1,2,3,3,2,2,3,3,2,3
cd4-t-helper,1,2,3,2,2,2,2,3,2,2
cd4-t-helper,0,2,5,4,2,2,4,3,3,4
cd4-t-helper,0,2,3,2,3,2,2,4,2,3
cd4-t-helper,0,4,3,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,0,3,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,2,2,2,3,2,2
cd4-t-helper,0,2,2,3,2,2,3,3,3,4
cd4-t-helper,0,3,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,2,2,2,2,2,3,3,2
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,2,2,2,3,3,4
cd4-t-helper,0,2,3,3,2,2,2,3,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,1,5,3,2,2,2,2,3,2,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,3
cd4-t-helper,0,3,2,3,2,2,3,6,3,4
cd4-t-helper,0,3,2,3,2,2,3,5,3,4
cd4-t-helper,1,2,3,3,2,2,3,3,3,4
cd4-t-helper,0,3,2,3,2,2,3,6,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,2,2,2,3,3,4
cd4-t-helper,0,3,5,3,2,2,3,6,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,0,2,2,3,2,2,3,5,3,4
cd4-t-helper,1,2,2,3,2,2,3,3,3,4
cd4-t-helper,0,2,3,3,2,2,3,3,3,4
cd4-t-helper,0,2,2,4,2,2,4,3,2,2
cd4-t-helper,0,3,2,3,2,2,3,5,3,4
cd4-t-helper,0,4,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,2,2,2,3,2,2
cd4-t-helper,1,5,3,2,3,2,2,4,2,2
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,3
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,4,3,2,2,2,2,3,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,0,3,2,3,2,2,3,3,3,4
cd4-t-helper,0,3,2,5,2,2,5,6,3,4
cd4-t-helper,1,2,3,3,2,2,3,3,3,4
cd4-t-helper,1,3,3,2,3,2,2,4,2,2
cd4-t-helper,1,2,2,2,2,2,2,3,2,2
cd4-t-helper,0,6,2,3,2,2,3,3,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,2,2,3,2,2,3,2,3
cd4-t-helper,1,2,3,3,2,2,3,3,3,4
cd4-t-helper,0,6,2,3,2,2,3,3,3,4
cd4-t-helper,1,2,2,2,2,2,2,3,2,2
cd4-t-helper,0,2,2,3,2,2,3,3,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,0,2,2,3,2,2,3,5,3,4
cd4-t-helper,1,2,3,3,2,2,3,3,2,2
cd4-t-helper,1,2,2,3,2,2,3,3,3,4
cd4-t-helper,1,2,4,2,2,2,2,3,2,2
cd4-t-helper,0,2,2,3,2,2,3,5,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,1,2,3,3,2,2,3,3,2,2
cd4-t-helper,1,2,4,2,2,2,2,3,2,2
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,1,2,3,2,2,2,2,3,2,3
cd4-t-helper,1,2,3,2,3,2,2,4,2,3
cd4-t-helper,0,3,2,3,2,2,3,6,3,4
cd4-t-helper,0,3,5,3,2,2,3,3,3,4
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,1,2,2,3,2,2,3,3,3,4
cd4-t-helper,0,2,2,3,2,2,3,5,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,1,5,3,2,3,2,2,4,2,3
cd4-t-helper,1,2,3,3,2,2,3,3,3,4
cd4-t-helper,0,2,3,3,2,2,3,3,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,2
cd4-t-helper,0,2,2,3,2,2,3,6,3,4
cd4-t-helper,1,2,3,2,3,2,2,4,2,3
cd4-t-helper,1,3,3,2,3,2,2,4,2,2
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,1,5,4,4,5,2,4,9,5,6
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,8,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,0,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
cd56-nk,4,5,6,6,4,3,6,7,4,5
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,3,2,3,2,2,4,2,3
memory-t,0,2,4,4,5,2,4,9,5,6
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,1,2,2,2,3,2,2,4,2,3
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,0,2,5,5,5,2,5,9,6,7
memory-t,1,2,3,4,3,2,4,4,2,3
memory-t,0,2,3,4,5,2,4,10,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,5,4,5,2,4,10,5,6
memory-t,1,2,3,2,3,2,2,4,2,3
memory-t,0,2,4,5,5,2,5,9,6,7
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,4,4,5,2,4,9,6,7
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,0,2,5,5,5,2,5,9,6,7
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,4,4,3,2,4,4,2,3
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,3,4,3,2,4,4,2,3
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,1,2,4,4,3,2,4,4,2,3
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,4,4,5,2,4,9,6,7
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,1,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,0,2,5,4,5,2,4,9,6,7
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,2,4,5,2,4,9,5,6
memory-t,1,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,4,4,5,2,4,9,5,6
memory-t,0,2,0,4,5,2,4,9,5,6
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,0,3,5,4,5,2,4,11,6,7
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,0,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,2,4,5,2,4,9,5,6
memory-t,1,2,3,2,3,2,2,4,2,3
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,0,2,2,4,5,2,4,9,5,6
memory-t,1,2,5,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,1,2,3,2,5,2,2,10,2,3
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,5,5,5,2,5,9,6,7
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,3,6,3,3,6,4,2,3
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,0,2,4,4,5,2,4,11,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,5,4,5,3,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,0,2,4,4,5,2,4,9,5,6
memory-t,0,3,2,4,5,2,4,9,5,6
memory-t,1,2,3,2,3,2,2,4,2,3
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,1,2,4,4,5,2,4,10,5,6
memory-t,0,2,5,5,5,2,5,11,6,7
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,0,2,5,4,5,2,4,9,5,6
memory-t,1,2,3,4,5,2,4,10,5,6
memory-t,1,2,4,4,5,2,4,9,5,6
memory-t,1,2,4,4,5,2,4,9,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,2,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,2,5,5,5,2,5,9,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,2,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,2,5,5,5,2,5,9,6,7
naive-cytotoxic,0,2,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,2,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,2,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,2,2,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,2,2,5,5,2,5,9,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,9,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,2,5,4,5,2,4,9,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,11,6,7
naive-cytotoxic,0,3,5,5,5,2,5,9,6,7
